X,Y,TYPE,SPEED,DirType,Direction
2.73214,41.64712,080NANDN-IIMalgratDIRS,0,4,0
-2.95986,43.29170,080SMURBI-604EnekuriDIRBilbaoTRIPenpuente1,0,4,0
-8.19083,43.22389,050ISTSAC-840OzaDosRiosMultanova,0,4,0
-8.18915,43.21861,050ISTSAC-840OzaDosRiosMultanovaSalidaPueblo,0,4,0
-3.06939,36.74669,050VMSCGuainosAlmeriaCitroenC5,0,4,0
-3.77111,43.35725,050MANUN-634LaHerrán,0,4,0
-3.92721,43.31071,050MANUN-634Pomaluengo,0,4,0
-4.23128,43.31058,050MANUN-634Ontoria_1,0,4,0
-4.21770,43.31570,050MANUN-634Ontoria_2,0,4,0
-4.11278,43.35573,050MANUN-634Valles,0,4,0
-4.08244,43.35777,050MANUN-634PteSanMiguel,0,4,0
-3.71077,43.35855,050MANUCA-161SolaresDIRCavada_1,0,4,0
-3.71720,43.37307,050MANUCA-161CeceñasDIRCavada_2,0,4,0
-7.84080,42.28388,060JARON-525DirecciónMadrid,0,4,0
-0.00637,40.02654,070TRILN-340AKm981.5DesvioEntradaCastellon,0,4,0
0.51400,40.71720,090MONTT-350Km1MasdenvergeDIRS.BarbaraPELIGRO,0,4,0
-4.48194,36.69276,030ADSA020?MALAGAC/CesarVallejo.1DebajoViaTren,0,4,0
-1.11661,40.34678,030CMB-TeruelAvDeZaragoza,0,4,0
-5.88528,36.31472,030FELIA-2228Dir.Vejer.Vda.Cantarranas,0,4,0
-5.88639,36.31361,030FELIA-2228Dir.Benalup.VdaCantarranas,0,4,0
-3.93408,38.97902,030FMSGRadarDePoliciaLocal,0,4,0
-1.10774,40.33341,030JMAXRuizJaraboTE,0,4,0
-1.11474,40.34560,030JMAXTeruelAvZaragoza,0,4,0
2.07214,41.34975,030MAIGPgBaixLlobregatDIRFiraCornella,0,4,0
-3.86560,43.46277,030SANTSantanderColegioDIRVirgenDelMar,0,4,0
-5.63965,43.53833,030SILVPaseoDelDoctorFleming,0,4,0
-4.47392,36.65755,030XABICalleRamalAlCampoGolf,0,4,0
-4.26292,37.57333,050JUANN-432EstacionDeLuqueAmbasDir,0,4,0
-3.92060,43.42496,050MANUN-611DIRSantander,0,4,0
-3.90256,43.10150,050MANUN-623,0,4,0
-4.28515,43.37691,050MANUCA-135SantaAna,0,4,0
-4.27013,43.34541,050MANUCA-135Canales,0,4,0
-4.25476,43.38998,050MANUCA-131Liandres,0,4,0
-4.26984,43.38816,050MANUCA-131Cassona,0,4,0
-4.29423,43.38859,050MANUCA-131Comillas,0,4,0
-4.32578,43.38432,050MANUCA-131Ceceño,0,4,0
-4.08087,43.38104,050MANUCA-131Queveda,0,4,0
-3.55039,40.54773,050M756M-111AlgeteDIRParacuellos,0,4,0
-3.65184,40.49578,050NICEAlcalaZamora,0,4,0
-4.61758,36.55798,040B041BolichesDirMalaga,0,4,0
-5.15113,36.75172,040CHEMEntradaARondaDesdeElHospitalPM,0,4,0
-3.94981,38.96397,040FMSGN-420,0,4,0
-6.19004,37.38473,040TPOIA-472.DetrasDeFurgoneta,0,4,0
-3.72473,40.43010,040DAFFMParqueOesteDirPte.Franceses,0,4,0
-8.80861,42.13361,040JUIGNigranLateralRotonda,0,4,0
-2.27288,37.35975,040KARMA-334BazaAHuercalOvera,0,4,0
-3.73794,40.33903,040LOSTParadaDeTaxi,0,4,0
-8.75211,42.53320,040LUISPO-300Curva,0,4,0
-3.46615,40.44539,040M657M-206TorrejonDIRLoeches,0,4,0
-3.33817,40.64333,040MANOTorrejonDelRey,0,4,0
-3.63487,40.38186,040MFF1MADCocheronDeLaVilla,0,4,0
-2.80334,43.24891,040ODETDetrasDeVallaEnRotonda,0,4,0
-2.94009,43.26884,030ODETPuenteDeustoPM,0,4,0
-0.68698,38.26004,040OUTBZonaEscolar,0,4,0
-3.72966,40.39893,040PEJEMADErmitaDelSanto,0,4,0
2.14904,41.36128,040PICHJocs92DIRNorte,0,4,0
-3.63661,40.46892,040ROBSMADFrenteAmbulatorio,0,4,0
-1.60141,41.81987,030SEGIN-122(Bulbuente)EscondidoEntreCasas,0,4,0
1.89043,41.49491,040SPERStEsteveSesrovires,0,4,0
-6.64110,40.33780,030TRAGTrav.VillasrrubiasDIRSalamanca,0,4,0
2.81207,41.96914,040XARRGirona,0,4,0
-3.74616,40.34259,040JUANAvReinaSofia.Leganes_1,0,4,0
-3.75263,40.34246,040JUANAvReinaSofia.Leganes_2,0,4,0
-3.74935,40.34277,040JUANAvReinaSofia.Leganes_3,0,4,0
-3.74349,40.34289,040JUANAvReinaSofia.Leganes_4,0,4,0
-3.83269,40.42319,060M756M-40SalidaViaServicio,0,4,0
-3.47792,40.48493,060M756M-108TorrejonCCCorredorDIRInta,0,4,0
-4.11825,40.55767,060M756M-600Km13Urb.Pinosol,0,4,0
-4.26639,43.35948,060MARNCA-135DIRAmbas,0,4,0
-6.78745,43.54484,070SKUAN-634DIRE,0,4,0
2.28501,41.95755,070PUCKC-153DIRVicDebajoElPuenteDeLaC-25,0,4,0
-3.37364,40.27059,070M756M-220CampoRealDIRAmbas,0,4,0
-4.24703,43.31662,120MANUA-8DIROviedo,0,4,0
2.95341,42.27547,050XAVIFigueresDIRGirona,0,4,0
-8.19314,43.48550,080HERRN-651Ferrol,0,4,0
-5.75284,41.49829,030UCRIVIGODIRA,0,4,0
1.95375,41.26709,050TEMPAv.Constitució,0,4,0
-3.08414,42.43801,050PENDCastidelgado,0,4,0
-3.06281,42.43874,050PENDRedecilla,0,4,0
-8.40354,43.09246,050FDEZN-550Km.35Dir.Sigueiro.CLAV,0,4,0
-0.41846,39.63519,050ARNANaqueraVDIRMassamagrell,0,4,0
-5.87110,37.33242,060ROPIAlcalaGuadaira,0,4,0
-9.18675,42.98193,070RUFZAC-552Fisterra-CoruñaLobelos,0,4,0
-9.15663,43.01077,050RUFZAC-552Fisterra-CoruñaBustelo,0,4,0
-5.85842,37.08417,070ALFAN-IVDIRCadiz,0,4,0
-9.12076,43.01705,080RUFZAC-552Fisterra-CoruñaDumbria,0,4,0
1.92963,41.26300,090TEMPTrasPosteSOS,0,4,0
-6.41047,39.71756,120ALFAA-66Km520DIRSevilla,0,4,0
2.11550,41.40547,030TOPEBV-1462Av.VallvidreraDIRRondas,0,4,0
-5.65165,42.61367,040TXE-LE-441FerralDIRLeon,0,4,0
-4.87249,40.80268,050A300N-501Km22.600S.PedroArroyoDIRSA,0,4,0
-8.06691,43.53097,050EA5ADIRFerrol,0,4,0
-8.07382,43.53212,050EA5ASanSaturnino,0,4,0
-3.26303,36.75282,050VIMAN-340LosYesosCLAV,0,4,0
-5.55481,40.94601,050A300N-501Km85CalvarrasaDeAbajo,0,4,0
-5.88151,42.45895,050TXE-N-120Hosp.OrbigoDIRLeon,0,4,0
-4.48637,36.72167,050PEPIAvJenofonteMalaga_2,0,4,0
-6.45128,37.83659,050DEEPN-433Sevilla-LisboaKm74.7CocheCamu,0,4,0
-2.64361,43.15006,050MADEErtzainaDetrasDeCasa,0,4,0
-8.07825,42.91610,050OCTNN-547Santiago-GuntinPk55,0,4,0
-8.28269,42.92553,050OCTNN-547Santiago-GuntinPk76,0,4,0
-0.09639,40.61191,050CALZN-232Km61.8Morella,0,4,0
-8.19793,43.24705,060MIJEAc-840,0,4,0
-5.99660,40.00310,060PATREX-203DirPlasenciaCaminoMalpartida,0,4,0
-4.00688,40.71260,060JUNPM-601CruceBecerril,0,4,0
1.81383,41.38529,050AVAIN-340ElPagoDIRA,0,4,0
-5.06839,41.90930,080NICON-601Km236DIRValladolid,0,4,0
-5.71646,41.27366,090A300N-630K304DIRAmbas,0,4,0
2.18994,41.49181,120TOPEC-33PuentesMontcada,0,4,0
-5.86106,37.27422,100DEEPA-376Sevilla-RondaKm13,0,4,0
-1.92148,38.86415,040VOCEAlSalobralAB,0,4,0
-5.69271,40.92295,050A300CL-512Aldeatejada,0,4,0
-5.87668,40.77834,050A300CL-512Vecinos,0,4,0
-8.11836,42.34583,060MIOPOU-504RibadaviaACarballino,0,4,0
-3.74505,40.45917,090EUGEM-30AnilloInteriorXaraOscuro,0,4,0
-2.09178,40.22984,050RLAZVillalbaCU,0,4,0
-2.68726,42.84090,050GULLYVitoria-GasteizCamuEnOpelNegro,0,4,0
-8.67946,43.22535,050RUFZAC552Bertoa,0,4,0
-8.85411,43.15309,050RUFZAC552Piolla,0,4,0
-9.02748,43.11260,050RUFZAC552Vimianzo,0,4,0
-8.39875,43.11565,050ARLZN-550Km31.5DirCoruñaCamuPeligroso,0,4,0
-3.78831,43.41083,050ARPLCA-141,0,4,0
2.48097,42.20898,050BLAUC-26LlocalouCatalunya,0,4,0
2.36737,42.26520,050BLAUC-38SantPauSeguriesCatalunya,0,4,0
-8.71909,42.16314,050PDXOPO-330Multanova,0,4,0
-4.62772,37.40667,050GROUA-340AldeaCasaTejada,0,4,0
-0.97447,37.67253,050MARIF-36Km9CtraCartagena-TorrePacheco,0,4,0
-2.20413,42.44698,030EVELConoEnMorro.G.C,0,4,0
-5.67508,43.54049,050CHIPAv.JuanCarlosI,0,4,0
-3.47450,40.44766,050RAMOM-206Km10.5DIRLoeches,0,4,0
-6.62603,39.17169,050AAGUN-523Puebla,0,4,0
-3.71717,40.43037,050DAFFMarquesDeUrquijoDirRosalesCentroDeLaCalle,0,4,0
-8.81467,43.16355,070RUFZAC-552Agualada,0,4,0
-8.95079,43.15395,070RUFZAC-552Baio,0,4,0
-8.99411,43.14541,070RUFZAC-552StaIrene,0,4,0
-9.03755,43.10466,070RUFZAC-552RectaVimianzo,0,4,0
-3.78947,43.41057,070ARPLCA-141MarinadeCudeyo,0,4,0
-0.76020,38.70590,080MICCCV-81Beneixama,0,4,0
-8.87758,43.15713,080RUFZAC-552Nanton,0,4,0
-4.46935,36.68116,080B041MA-21AzucareraDIRMalaga,0,4,0
2.37500,42.24053,090BLAUC-26Catalunya,0,4,0
2.36820,42.27858,090BLAUC-38LaRalCatalunya,0,4,0
-2.94766,43.29638,100ODTEN-637EntreLaValla,0,4,0
-3.13593,42.42816,050PENDVillaMayor,0,4,0
-8.18323,43.21208,050JOSNAC-840Oza,0,4,0
-3.20402,43.18551,050MPLNBi-636BalmasedaDIRBurgos,0,4,0
-8.40994,43.34289,050PBARAC-3007AvenidaDeSanCristóbal.SanVicenteDeElviña(ACoruña),0,4,0
-7.90462,42.35530,050PBARN-120.Eirasvedras(Orense)-(54/33),0,4,0
-8.60795,42.33782,050PBARN-550CarreteraDeCoruñaATui.Arcade(Soutomaior),0,4,0
-8.54609,42.83226,050DANYAC-841Santiago,0,4,0
-6.44017,39.55297,050CHARN-630Arroyo,0,4,0
-6.43392,39.53785,050CHARN-630MonteDelCasar,0,4,0
-6.48069,39.45182,050CHARN-521LasArenas,0,4,0
-7.61026,43.09912,060JOSNN-VIOuteiro,0,4,0
-7.58822,42.98578,060JOSNN-540ParadaBus,0,4,0
-0.50519,39.28854,060MIG1CV5207.6KmDirBenifaio,0,4,0
-0.56676,39.25803,060MIG1CV505-8KmTripodeDirCarlet,0,4,0
-3.18372,43.19772,060MPLNBi-636DIRBurgosPeligro,0,4,0
-3.87497,40.50205,060ACERViaServicioA6Km20LasRozasMuyPeligroso,0,4,0
-3.38055,40.41962,070MINCM-300CruceM-224DIRLoeches-Arganda,0,4,0
-7.66859,43.24987,070JOSNLU-103CrtaVillalba,0,4,0
-4.26178,40.98579,070PSEGCL-605GasolineraGarcillan,0,4,0
-6.28153,39.41118,070CHAREX-206CruceSierraFuentes,0,4,0
-6.34571,39.37709,070CHARN-630Valdesalor,0,4,0
-4.48386,36.66228,080SAIRMA-21Malaga,0,4,0
-7.57807,43.02520,080JOSNN-VIViaServ,0,4,0
-7.64220,43.18700,080JOSNLU-103CtraVillalba,0,4,0
-7.59393,42.97170,080JOSNN-540ParadaBus,0,4,0
-2.40010,41.18389,120ANJOA-2Km153.8DIRFrancia,0,4,0
-4.76945,41.12354,120NAREA-6Km134.4DIRMadrid,0,4,0
-8.34980,43.10014,120PBARAP-9/E-1AutopistaDelAtlántico.Corballedo(Ordes)-(132/82),0,4,0
-8.25660,43.27368,120PBARAP-9/E-1AutopistaDelAtlántico.Viladesuso(Betanzos.ACoruña),0,4,0
-3.59001,40.44579,100MANUM-14DIRM-40,0,4,0
-3.64768,40.50034,100MANUM-40,0,4,0
-8.77558,42.20799,040TOM5AvdaSamilCachambaDIRCentroVigo,0,4,0
-2.98459,43.29068,040PCMRN-637TripodeEncarrilsalida,0,4,0
-3.98877,43.34766,050ARPLCA-234AlfaRomeoPGCCamufladoTrsUnSeto,0,4,0
-8.28698,43.33877,050PBMGAC-183Osedo,0,4,0
-4.22374,38.66629,060JOGUN-420EntradaDesvioARetamar,0,4,0
2.70721,39.54332,060PLEICaminoDeCanPastilla68,0,4,0
-3.83341,43.43964,060ARPLA-67ParadoEnLaIsleta,0,4,0
-2.88419,42.67993,070JGLZN-124Berantevilla,0,4,0
-6.63892,38.17974,070TOM5EX-101DIRFregenaldlSierra.JtoCementerio,0,4,0
-3.48688,43.43465,070PEJEC-241Km2.1,0,4,0
-8.20944,43.48667,080TOM5FE-14CtraLasPiasDirCoruña,0,4,0
-2.94378,43.29226,100PENDN-637Zangroniz,0,4,0
-5.68397,42.55892,120TEUFAP-71Km2.7DIRAmbas,0,4,0
-3.64943,40.54620,030AXIOAlcobendasMarqValdavia91,0,4,0
2.13263,41.40989,030SHERBarcelona,0,4,0
-4.75183,41.66062,050JEROValladolidDIRCentro,0,4,0
-6.56214,39.24157,050JAGCEX-100NisanAlmeraGris,0,4,0
-6.96669,38.84673,050JAGCEX-310Peugeot307Gris,0,4,0
-8.59859,42.41881,050LORD307DirPontecaldelas,0,4,0
-8.59246,42.28901,050LORDDireccionRedondela,0,4,0
-8.30736,43.29652,120CECRAP-9Cambre.Sal12DIRCoruna,0,4,0
-5.92168,37.25387,040FOCUDIR2Hermanas,0,4,0
-8.01640,42.90639,050PEGAAC-840Melide,0,4,0
-8.09026,42.99886,050PEGAAC-840Corredoiras1,0,4,0
-8.18787,43.21479,050PEGAAC-840CastiñeiroTRIP2,0,4,0
-8.82173,42.67750,050JOKEAC-305ChorenteDirPadronMultanova,0,4,0
-8.36431,43.32725,050PBMGN-VIPerillo-OleirosDIRMadridMultanova,0,4,0
-8.72626,42.15066,050PDXOPO-331Km12.9CtraGondomarMultanova,0,4,0
-8.59435,42.41796,050IGNOPO-532DIRPuentecadelas,0,4,0
-8.15218,43.13201,090PDIZAC-840Curtis1,0,4,0
-8.17582,43.20033,060PEGAAC-8402,0,4,0
-5.86213,43.43547,060XTRXAS-240AmbosSentidos,0,4,0
-8.06876,42.98277,070PEGAAC-840Boimorto,0,4,0
-8.01681,42.90466,070PEGAAC-840Melide,0,4,0
-8.07004,42.98365,070PEGAAC-840Boimorto2,0,4,0
-8.06967,42.73761,080PEGAN-640Castelo,0,4,0
-8.09826,42.67286,080PEGAN-640Bailás,0,4,0
-6.39140,39.50660,080LADTCC-38Km.3.500NissanoTRIPDIRCasar,0,4,0
-8.02745,42.86798,090PEGAAC-840,0,4,0
1.96060,41.39067,080GARAB-24SalidaTunelDIRVallirana,0,4,0
1.36697,41.82676,090GUILC-1412aDIRTorá,0,4,0
-5.75832,36.18618,050FELIN-340Dir.Algeciras,0,4,0
-5.75556,36.18500,060FELIN-340Dir.Cadiz,0,4,0
-6.07222,36.41861,090FELIA-390Dir.ChiclanaDeLaFrontera,0,4,0
-3.73999,40.44607,090OSOYM-30Incorp.SendaReyDIRN,0,4,0
-4.54398,42.00407,030UGEKPalenciaCFaustinoCalvoDIRA,0,4,0
2.18487,41.47661,050TOPEC-17MontcadaDIRBCN,0,4,0
2.10549,41.52653,030CGHKDir.Sabadell,0,4,0
-5.28803,42.32469,050LAGUN-120CastrovegaDeValmadrigal,0,4,0
-5.32933,42.35963,050LAGUN-601MatallanaDeValmadrigal,0,4,0
-4.36198,42.40750,050LAGUN-611ConN-120OsornoCamuEscondido,0,4,0
-3.46585,42.45778,050LAGUN-IMonasterioDeRodilla,0,4,0
-3.10995,42.63372,050LAGUN-IPancorbo,0,4,0
-3.62662,42.36356,050LAGUN-IParqueBurgos,0,4,0
-3.18017,42.63951,050LAGUN-IStaMariaRivarredonda,0,4,0
-8.45116,42.70063,050MOIN-640PuenteLiñaresCamuAmbosSentidos,0,4,0
-2.65830,42.84001,050RNINVitoriaJacintoBenavente,0,4,0
-1.72372,42.38991,060TOM5NA-115CruceFalcés(NA-6210)SobreAcera,0,4,0
-2.77369,43.23059,060ODTEN-634406VerdeDetrasDeMatorral,0,4,0
-1.23776,41.95610,070TAMBA-127TausteZ,0,4,0
-2.40164,42.47436,080MIANNA-134PoligonoCantabria,0,4,0
1.21020,41.26712,080ALFAC-37DirAlcoverCocheTrasTapia,0,4,0
-2.93675,43.24778,080LAGUA-8BilbaoTRIPsobrePteDIRE,0,4,0
-4.51206,41.59622,080RBCRSotoTorillaDesdeN-122AUrbs,0,4,0
-4.80066,41.56644,080RBCRVP-9001EntradaUrbanizacion,0,4,0
-3.84135,40.23975,090FITIM-410DIRA-41,0,4,0
-0.25522,38.93094,100BENICV-60Rotava,0,4,0
1.12453,41.11699,100ALFAC-14dirSalouCocheTrasTapia,0,4,0
1.08116,41.15207,100THVNT-11PolAgroReus,0,4,0
-4.07580,42.39486,120LAGUA-231Km131.9DIRBurgos,0,4,0
-4.39746,42.40173,120LAGUA-231Km104.7DIRLeón,0,4,0
-6.27828,42.61753,120TEUFA-6Km355.5DIRCoruña,0,4,0
2.82954,42.02989,120TRMGAP-7DIRBCNTRIPEnPuente1,0,4,0
-5.85929,42.92832,120NAREAP-66Km88.9DIRSevilla,0,4,0
-5.87748,42.92136,120NAREAP-66Km90.6DIRSevilla,0,4,0
-3.29006,40.56573,120MANRR-2Km37.3DIRAmbas,0,4,0
-3.62174,41.02905,120MANRA-1Km79.6DIRMadrid,0,4,0
-3.60200,41.27506,120MANRA-1Km109.1DIRIrún,0,4,0
2.49578,41.56159,050PIRRAvSantAndreu(BCN),0,4,0
1.88109,41.54579,060PIRRC-55,0,4,0
2.56868,41.58413,060PIRRN-IICarrerdelMar,0,4,0
-5.63916,37.15230,060ALEXA-360CruceSe9011,0,4,0
-3.98435,40.61905,060EA4BN-VIColladoM,0,4,0
1.16306,41.13861,080THVNT-11AeropuertoDIRReus,0,4,0
-0.07158,39.96965,080MAR9CS-22Castellon,0,4,0
-5.59767,37.56912,090ZAMBCarmonaDIRLora,0,4,0
-8.46545,43.30388,090ALBEA-6Mediana,0,4,0
-5.49730,40.76697,090AGILC-510Salamanca,0,4,0
-3.48308,43.39553,120LOLOA-8Km177AdalDIRBilbao,0,4,0
-3.43922,43.39866,120LOLOA-8Km172ColindresDIRBilbao,0,4,0
-4.43278,43.36997,120LOLOA-8DIROviedo,0,4,0
-3.87967,43.45042,120LOLOS-20DIRTorrelavega,0,4,0
-3.77815,40.35564,030KAPELeganesLaFortunaSPedroKadetGris,0,4,0
-5.59453,40.90832,050A300CL-510Km7CalvarrasaDIRAlba,0,4,0
-4.52126,40.84176,050A300N-VIKm95LabajosBIDIR,0,4,0
0.19716,40.22235,050TOM5N-340TorreblancaA300mEst.Serv.Direc.Alicante,0,4,0
-2.83037,42.60185,050INAKA-124BriñasCocheDirVitoria,0,4,0
-8.64708,42.88914,050JJPOAC-453DirPortomouroCamuTrasMuroTeleclub,0,4,0
-2.66861,42.86342,050JOR-Av.DelCantabrico,0,4,0
1.86901,42.21650,060LARAC-16DIRN,0,4,0
-4.90632,37.85372,070BUBUA-431DirSevilla,0,4,0
-3.78858,40.41445,070MADVM-502Bjo.PuenteAv.Rodajos,0,4,0
-7.71694,42.86028,080EPDQN-540Km21.5DIRAmbas,0,4,0
-7.19167,43.54370,030ANGEN-634/E-7Km565.500,0,4,0
-3.51194,38.38000,050ADRIDespeñaperrosDIRCO,0,4,0
-6.82849,38.93354,050JAGCEX-209NoveldaGuadianaAlmeragris,0,4,0
-6.94670,38.91794,050JAGCEX-209GévoraAlmeragris,0,4,0
-8.49987,42.14835,050PDXOPO-403MultanovaEn307,0,4,0
-5.84726,43.35500,050XTRXOviedoC/MuñozDegrainXC/DionisioRidruejo,0,4,0
-5.84695,43.36674,050XTRXOviedoGeneralElorzaDirCdadNaranco,0,4,0
-3.87030,41.68847,050CILLBU-120EntradaPueblo,0,4,0
-3.87954,41.68979,050CILLBU-120SalidaPueblo,0,4,0
-3.73074,40.42996,050FITTAvdaValladolidDir.PuenteDeLosFranceses,0,4,0
-3.61783,37.80655,060RAFAA-316Dir.Ubeda-Jaen,0,4,0
-0.18555,38.99694,060ANDRN-332ValenciaDir.Gandia,0,4,0
-0.28500,39.13361,060ANDRN-332FavaraDir.Gandia,0,4,0
-1.71994,42.86488,080PEPEN-240aDIRPamplona,0,4,0
-3.90711,37.76817,100RAFAA-316Dir.MartosAJaen,0,4,0
-3.81368,43.46898,040CHANAvLosCastrosSantander,0,4,0
-3.86662,43.46340,050CHANBjCorbanSantander,0,4,0
-3.84175,43.33966,050CHANFrenteAlcosantSantander,0,4,0
-0.65066,38.27026,050ILIFCaminoViejoAAlicanteDIRALC,0,4,0
-2.97830,43.39177,050MANRBI-212,0,4,0
-1.89712,38.92313,050JORDAlbaceteDIRAB,0,4,0
-9.09446,43.14314,050VDALAC-432RadarCamuflado50_detrasDelMuro,0,4,0
-9.12238,43.08034,050VDALAC-440SuxoCamuAlLadoDeLaIglesia,0,4,0
-3.78913,43.47468,050PEJEAvenidaDePontejos(Santander),0,4,0
-3.78448,43.46409,050PEJEAvenidaReinaVictoria(Santander),0,4,0
-3.62812,40.38304,050PEEDAvdaAlbuferaEsqAbundez,0,4,0
-2.56104,42.46362,050NICON-232Km420.5Fuenmayor,0,4,0
-4.81925,37.36577,060PELAA-318HerreraSE,0,4,0
2.87720,42.05418,060CAFRN-IICruceGI-633,0,4,0
-1.90621,38.90658,070JORDAlbaceteDIRAB,0,4,0
-2.85037,43.27106,080MANRN-637DIRBAO,0,4,0
1.05860,41.16521,080SAMAT-11MaspujolsT,0,4,0
-4.58084,40.89617,080NICON-VISanchidrianDIRMAD,0,4,0
-3.00129,43.36838,100MANRBI-637,0,4,0
0.72037,41.05142,090SAMAC-44TivissaT,0,4,0
-1.62831,37.44308,100TECNC-3211DIRAguilas,0,4,0
-4.76511,41.11830,120AAGUA-6Km133.7DIRCoruña,0,4,0
-8.65639,42.42983,120PBARAP-9/E-1PontevedraEncimaPasarela,0,4,0
-3.07262,43.32986,120MANRA-8DIRSantander,0,4,0
1.53859,41.60368,100ALCOA-2Km546.1DIRAmbas,0,4,0
-4.44819,43.36813,120PEJEA-8,0,4,0
2.83105,42.03071,120CAFRAP-7DIRBCNSalGironaNSobrePasoinf.2,0,4,0
2.82485,42.00912,030SPAWTripodeMunicipales,0,4,0
-8.00541,42.35324,050RUFZN-541Punxin,0,4,0
-8.54172,42.48634,050RUFZN-541Viascon,0,4,0
-3.68319,40.43810,050FITTFrenteEdificioIberia,0,4,0
-3.67678,40.41044,050FITTMenendezPelayoDir.Plza.MarianoDeCavia,0,4,0
2.88205,42.02965,050SPAWC-66MossosAmbosSentidos,0,4,0
2.86880,42.04816,050SPAWMedinyaN-IIMossosDirBCN,0,4,0
2.81773,42.01362,050SPAWMossosDirGirona,0,4,0
2.81635,42.00144,050SPAWMossosDirSarria,0,4,0
2.86813,42.04774,050CAFRN-IIDIRFigueres,0,4,0
-0.41867,39.13648,060ANDRCV-50AlziraDir.TavernesDeLaValldigna,0,4,0
-5.29356,38.29686,070UNICN-432Km186Peñarroya,0,4,0
2.83852,42.02373,070SPAWC-255TRIPAmbosSentidos,0,4,0
-3.75023,40.47887,100MUELM-40,0,4,0
-2.18330,43.04952,100ARZUN-IKm421MedianaExtTúnelDIRS.S.,0,4,0
-8.64070,42.38854,120RODEAP-9/E-1SentidoVigo,0,4,0
-3.50802,40.41247,120BOLSM-45Km28.8DIRAmbas,0,4,0
-5.76136,40.50808,050A300SA-214Km9.7ValdelacasaDIRAmbas,0,4,0
-3.70803,40.44084,050MASGMadridAvFilipinas,0,4,0
-8.00841,42.39915,050JBNKN-541EntradaVilamoureDIROurense,0,4,0
-8.92900,43.13480,050VDALAC-404Lamas_ZasCamuEnQualquierPuntoDeLaRecta,0,4,0
1.99499,41.41337,080SUSEB-24DIRBCN,0,4,0
1.61900,41.60038,120SUSEA-2Km553.9DIRMadrid,0,4,0
-1.73190,41.43312,050PHOLVillaroyoZ,0,4,0
-3.36072,40.59517,060MUKPM-119Urb.ElPracticante,0,4,0
-5.38900,42.45769,060ACARN-601Valdearcos,0,4,0
-3.37660,40.55810,070MUKPM-119Camarma.,0,4,0
-8.72884,43.19242,070VDALAC552Coristanco_bajando,0,4,0
2.26594,41.47346,080JOASB-20Sal-23Tiana,0,4,0
-8.67687,42.23989,100MANRAP-9_1,0,4,0
-4.79611,37.19906,100AJPOA-92KM123,0,4,0
-4.80730,37.27584,100AJPOA-92KM113,0,4,0
-6.51603,42.04702,120MANRA-52Km71.75DIRAmbas,0,4,0
-5.82593,43.16594,120MANRA-66Km59DIRAmbas,0,4,0
-5.66019,42.10735,120MANRA-66Km199.4DIRAmbas,0,4,0
-2.90105,42.78405,120MANRAP-68Km58.5DIRBilbao,0,4,0
-2.77482,42.52313,120JURRAP-68Km97.4DIRZaragoza,0,4,0
-2.12559,43.28240,120MANRA-8,0,4,0
0.62389,41.58139,120BRTALL-12Km2.7DIRAP-2,0,4,0
1.04461,41.08243,120CANTAP-7Km265DIRValencia,0,4,0
2.42742,41.64766,100TOPEAP-7Km117DIRE,0,4,0
-4.06992,43.07963,050UPOIPesquera,0,4,0
2.26567,41.93164,050JGS5VicCMaraDeDeuDiráreaServicio,0,4,0
-8.36617,43.33294,030PBLMDirOleiros,0,4,0
1.93022,41.26333,050RDRILesBotiguesDetrasMuroUltimaCasaDEJAR,0,4,0
-4.51945,41.95622,050COMOP-900,0,4,0
-0.29727,39.62778,060PDISPasoBajoAutoviaDIRVLC,0,4,0
1.90622,41.59057,060MIQUC-58Km31.85DIRBarcelona,0,4,0
-4.19221,43.39554,060LOLOCA-131,0,4,0
-4.26052,43.32590,060LOLOCA-135,0,4,0
-3.85226,43.41124,060LOLOCA-240,0,4,0
-3.77815,37.80049,080MEDMA-44JaenDIRBailen,0,4,0
-3.24858,42.62089,080LAGUCtraMadrid-BurgosCalzadaBureba,0,4,0
-8.27583,43.29564,080PBLMAP-9DirCoruñaTRIP,0,4,0
-4.68337,41.36877,080TUPIN-601VALL-OLMEDOIsletaCruceAlcazaren,0,4,0
1.17278,41.13611,080THVNT-11IncorporacionAP-7DIRT,0,4,0
1.21306,41.12472,080THVNT-11CarrefourDIRReus,0,4,0
-2.55164,42.41610,090YUYULR-137Navarrete,0,4,0
-2.18442,38.88376,090LOLON-332,0,4,0
-6.60227,38.77664,090JBNDEX-300Almendralejo,0,4,0
-3.80648,40.37565,100AXIOM-40Sal.32DIRA-6,0,4,0
-4.39819,43.36454,120TOM5Cantabria.A-8DIROviedo,0,4,0
-3.77831,38.02382,120MEDMA-44Km12.5DIRAmbas,0,4,0
-5.95694,36.96928,120JMARAP-4Km46.4DIRSevilla,0,4,0
-4.33348,43.33677,120LOLOA-8CaviedesDIROviedo,0,4,0
-4.30367,43.32846,120LOLOA-8RequejoDIROviedo,0,4,0
-4.19767,43.32533,120LOLOA-8Km244CabrojoDIRSantander,0,4,0
-4.40406,43.36889,120LOLOA-8Km264LaAcebosaDIRSantander,0,4,0
-4.19876,42.83277,120COMOA-67Km111DIRAmbas,0,4,0
-5.66903,42.06315,120FUSIA-66Km204.7DIRSevilla,0,4,0
2.10684,41.53095,030CITRJoanotMartorell99,0,4,0
