-8.83331,42.39209,,
-8.83253,39.68769,,
-8.8308,42.11033,,
-8.83062,39.7158,,
-8.83054,40.1557,,
-8.82984,40.18671,,
-8.82969,40.17422,,
-8.82958,41.70353,,
-8.82945,39.72572,,
-8.8292,40.18311,,
-8.82915,39.69634,,
-8.82854,42.11061,,
-8.8284,40.17744,,
-8.82801,40.20297,,
-8.82716,39.66147,,
-8.82686,38.70725,,
-8.82686,38.70725,,
-8.82667,41.69752,,
-8.82531,39.7323,,
-8.82483,39.8606,,
-8.8239,41.69704,,
-8.82318,41.70052,,
-8.82309,38.01084,,
-8.82173,42.6775,,
-8.82133,40.21062,,
-8.82133,43.03695,,
-8.82076,40.14498,,
-8.82049,41.89368,,
-8.82038,39.12183,,
-8.81988,40.21128,,
-8.81953,41.69917,,
-8.81852,42.1269,,
-8.81852,43.02698,,
-8.81686,42.81231,,
-8.81675,41.91729,,
-8.81673,43.0356,,
-8.81596,42.15935,,
-8.81568,42.51746,,
-8.81544,42.41592,,
-8.81467,43.16355,,
-8.81376,39.73774,,
-8.81277,42.55036,,
-8.81233,41.90045,,
-8.81229,43.16364,,
-8.81214,42.55567,,
-8.81148,37.97368,,
-8.81086,40.21812,,
-8.8108,39.73573,,
-8.81058,42.56173,,
-8.81021,43.03116,,
-8.81009,42.12535,,
-8.80977,42.1269,,
-8.80974,42.29345,,
-8.80894,41.68354,,
-8.80861,42.13361,,
-8.80861,42.51626,,
-8.80781,40.21528,,
-8.80708,41.69955,,
-8.80692,42.52288,,
-8.80673,43.03378,,
-8.80614,42.46007,,
-8.80577,41.92501,,
-8.80521,40.00166,,
-8.80451,39.73388,,
-8.80451,39.99984,,
-8.80432,42.15662,,
-8.80359,42.51648,,
-8.80289,42.43619,,
-8.80163,41.70268,,
-8.80066,39.71273,,
-8.80063,43.03521,,
-8.80042,41.93122,,
-8.80038,37.36802,,
-8.7993,37.37471,,
-8.79863,39.76181,,
-8.7984,43.0297,,
-8.79839,39.17872,,
-8.79819,41.82174,,
-8.79774,39.93656,,
-8.79729,41.70387,,
-8.79696,40.45583,,
-8.79648,42.54782,,
-8.79645,42.94995,,
-8.7962,43.28684,,
-8.79483,41.74193,,
-8.79447,41.90784,,
-8.79426,39.75682,,
-8.7942,39.17043,,
-8.79402,40.23826,,
-8.79366,39.73821,,
-8.79255,39.16845,,
-8.79186,42.25478,,
-8.79165,42.58298,,
-8.79163,39.15325,,
-8.79097,39.17027,,
-8.79085,39.65207,,
-8.79055,42.18948,,
-8.78954,41.91077,,
-8.78878,40.45537,,
-8.78813,40.24625,,
-8.7879,42.58539,,
-8.787,42.58586,,
-8.78607,42.39801,,
-8.78577,37.39268,,
-8.78565,39.74483,,
-8.78556,42.94167,,
-8.7854,38.56162,,
-8.78531,41.56279,,
-8.78511,42.5169,,
-8.7847,39.74529,,
-8.78464,42.31683,,
-8.78462,42.28448,,
-8.78442,37.39457,,
-8.7844,42.28544,,
-8.78415,41.90788,,
-8.78403,39.94083,,
-8.78375,43.0726,,
-8.78364,40.48454,,
-8.78345,39.16337,,
