-3.77030,40.68072
-3.77008,40.30001
-3.76838,40.22662
-3.76828,40.22674
-3.76766,40.24500
-3.76593,40.36967
-3.76374,40.39998
-3.76356,40.39994
-3.76317,40.18859
-3.76054,38.12073
-3.75990,40.23345
-3.75977,40.38408
-3.75795,37.79847
-3.75742,38.12382
-3.75712,40.22219
-3.75610,40.46026
-3.75429,37.25013
-3.75366,40.29993
-3.75314,40.23724
-3.75292,40.30031
-3.74990,40.36225
-3.74964,39.28971
-3.74961,40.36257
-3.74606,40.36313
-3.74572,40.40738
-3.74570,40.40724
-3.74560,40.36346
-3.74543,40.47443
-3.74448,39.27373
-3.74142,40.36708
-3.73917,40.24181
-3.73916,37.24329
-3.73912,40.41068
-3.73906,37.77243
-3.73889,40.30228
-3.73830,40.49093
-3.73560,40.37388
-3.73476,40.42761
-3.73111,40.41388
-3.73088,40.47272
-3.72834,40.46020
-3.72834,40.46028
-3.72769,40.42292
-3.72667,42.34528
-3.72580,40.42220
-3.72448,40.33096
-3.72380,37.22955
-3.72323,40.40332
-3.72292,40.40309
-3.72260,40.40996
-3.72230,40.40460
-3.72098,40.39994
-3.71982,40.61882
-3.71800,40.38491
-3.71772,40.38480
-3.71739,40.49404
-3.71715,40.38562
-3.71703,40.39711
-3.71679,40.61411
-3.71567,40.39916
-3.71523,40.39752
-3.71435,40.46710
-3.71388,40.39767
-3.71371,40.48329
-3.71349,40.56059
-3.71336,40.41596
-3.71297,40.42009
-3.71288,40.46926
-3.71281,40.60047
-3.71277,40.46926
-3.71218,40.48058
-3.71116,40.47127
-3.71069,40.43002
-3.71016,40.39063
-3.71009,37.18709
-3.71009,40.44007
-3.70971,40.39718
-3.70964,41.50250
-3.70844,40.43882
-3.70809,40.39645
-3.70760,40.44700
-3.70638,40.57743
-3.70533,40.39678
-3.70325,40.39487
-3.70292,39.95684
-3.70251,42.30487
-3.70247,40.39535
-3.70247,40.47981
-3.70245,42.35608
-3.70087,40.48928
-3.70057,40.43850
-3.70054,40.36376
-3.69975,40.39112
-3.69936,40.38755
-3.69900,40.38725
-3.69648,40.37855
-3.69618,42.34944
-3.69609,39.58022
-3.69601,40.38769
-3.69497,40.38680
-3.69485,36.73736
-3.69461,40.53684
-3.69335,40.36059
-3.69296,40.35073
-3.69291,40.34173
-3.69218,40.31597
-3.69174,40.30820
-3.69052,40.45463
-3.68978,40.46219
-3.68886,42.34958
-3.68767,42.34696
-3.68648,42.34295
-3.68541,40.48056
-3.68295,42.32575
-3.68282,40.44253
-3.68253,40.42119
-3.68161,40.44137
-3.68120,42.34661
-3.68061,40.40420
-3.68041,40.40726
-3.67948,40.43934
-3.67793,36.73000
-3.67753,40.41475
-3.67676,42.34907
-3.67631,42.35135
-3.67622,42.35164
-3.67508,40.43522
-3.67480,42.34416
-3.67432,40.47936
